x,y,theta,sensor_id,sensor_value
0.587908,0.549129,0.145277,4,0.086246
0.587908,0.549129,0.145277,5,0.092115
0.587908,0.549129,0.145277,6,0.046492
0.587908,0.549129,0.145277,7,0.064494
0.587908,0.549129,0.145277,8,0.062809
0.587908,0.549129,0.145277,9,0.087589
0.587908,0.549129,0.145277,10,0.067343
0.587908,0.549129,0.145277,11,0.093105
0.587908,0.549129,0.145277,12,0.097799
0.587908,0.549129,0.145277,13,0.120622
0.587908,0.549129,0.145277,14,0.102623
0.587908,0.549129,0.145277,15,0.106726
0.587908,0.549129,0.145277,16,0.088725
0.587584,0.549072,0.177121,1,0.108074
0.587584,0.549072,0.177121,2,0.100157
0.587584,0.549072,0.177121,3,0.100581
0.587584,0.549072,0.177121,4,0.107203
0.587584,0.549072,0.177121,5,0.086311
0.587584,0.549072,0.177121,6,0.068098
0.587584,0.549072,0.177121,7,0.090565
0.587584,0.549072,0.177121,8,0.054125
0.587584,0.549072,0.177121,9,0.071297
0.587584,0.549072,0.177121,10,0.081067
0.587584,0.549072,0.177121,11,0.093628
0.587584,0.549072,0.177121,12,0.093963
0.587584,0.549072,0.177121,13,0.102591
0.587584,0.549072,0.177121,14,0.099376
0.587584,0.549072,0.177121,15,0.106841
0.587584,0.549072,0.177121,16,0.105444
0.586872,0.548922,0.207377,1,0.085533
0.586872,0.548922,0.207377,2,0.123176
0.586872,0.548922,0.207377,3,0.101160
0.586872,0.548922,0.207377,4,0.087833
0.586872,0.548922,0.207377,5,0.104186
0.586872,0.548922,0.207377,6,0.075475
0.586872,0.548922,0.207377,7,0.075123
0.586872,0.548922,0.207377,8,0.050586
0.586872,0.548922,0.207377,9,0.066735
0.586872,0.548922,0.207377,10,0.097364
0.586872,0.548922,0.207377,11,0.095906
0.586872,0.548922,0.207377,12,0.102261
0.586872,0.548922,0.207377,13,0.101507
0.586872,0.548922,0.207377,14,0.075886
0.586872,0.548922,0.207377,15,0.089684
0.586872,0.548922,0.207377,16,0.076762
0.582989,0.548131,0.201026,1,0.100997
0.582989,0.548131,0.201026,2,0.103181
0.582989,0.548131,0.201026,3,0.087961
0.582989,0.548131,0.201026,4,0.101443
0.582989,0.548131,0.201026,5,0.093281
0.582989,0.548131,0.201026,6,0.098349
0.582989,0.548131,0.201026,7,0.079470
0.582989,0.548131,0.201026,8,0.068001
0.582989,0.548131,0.201026,9,0.088138
0.582989,0.548131,0.201026,10,0.099896
0.582989,0.548131,0.201026,11,0.105342
0.582989,0.548131,0.201026,12,0.097618
0.582989,0.548131,0.201026,13,0.107409
0.582989,0.548131,0.201026,14,0.103235
0.582989,0.548131,0.201026,15,0.094032
0.582989,0.548131,0.201026,16,0.100030
0.580934,0.547765,0.176164,1,0.102113
0.580934,0.547765,0.176164,2,0.111364
0.580934,0.547765,0.176164,3,0.109959
0.580934,0.547765,0.176164,4,0.108543
0.580934,0.547765,0.176164,5,0.103249
0.580934,0.547765,0.176164,6,0.095224
0.580934,0.547765,0.176164,7,0.083900
0.580934,0.547765,0.176164,8,0.059592
0.580934,0.547765,0.176164,9,0.052998
0.580934,0.547765,0.176164,10,0.088596
0.580934,0.547765,0.176164,11,0.101476
0.580934,0.547765,0.176164,12,0.098858
0.580934,0.547765,0.176164,13,0.093178
0.580934,0.547765,0.176164,14,0.104124
0.580934,0.547765,0.176164,15,0.097792
0.580934,0.547765,0.176164,16,0.101543
0.583989,0.548409,0.207866,1,0.096757
0.583989,0.548409,0.207866,2,0.099062
0.583989,0.548409,0.207866,3,0.093240
0.583989,0.548409,0.207866,4,0.120136
0.583989,0.548409,0.207866,5,0.096803
0.583989,0.548409,0.207866,6,0.098769
0.583989,0.548409,0.207866,7,0.061713
0.583989,0.548409,0.207866,8,0.065221
0.583989,0.548409,0.207866,9,0.075816
0.583989,0.548409,0.207866,10,0.072836
0.583989,0.548409,0.207866,11,0.113307
0.583989,0.548409,0.207866,12,0.117277
0.583989,0.548409,0.207866,13,0.116420
0.583989,0.548409,0.207866,14,0.101110
0.583989,0.548409,0.207866,15,0.102351
0.583989,0.548409,0.207866,16,0.107040
0.587693,0.549100,0.184367,1,0.104936
0.587693,0.549100,0.184367,2,0.098786
0.587693,0.549100,0.184367,3,0.098157
0.587693,0.549100,0.184367,4,0.129416
0.587693,0.549100,0.184367,5,0.091368
0.587693,0.549100,0.184367,6,0.088905
0.587693,0.549100,0.184367,7,0.076582
0.587693,0.549100,0.184367,8,0.070960
0.587693,0.549100,0.184367,9,0.074174
0.587693,0.549100,0.184367,10,0.085182
0.587693,0.549100,0.184367,11,0.113794
0.587693,0.549100,0.184367,12,0.095823
0.587693,0.549100,0.184367,13,0.106386
0.587693,0.549100,0.184367,14,0.112425
0.587693,0.549100,0.184367,15,0.089445
0.587693,0.549100,0.184367,16,0.103598
0.584929,0.548521,0.206527,1,0.106696
0.584929,0.548521,0.206527,2,0.078604
0.584929,0.548521,0.206527,3,0.095870
0.584929,0.548521,0.206527,4,0.115146
0.584929,0.548521,0.206527,5,0.104467
0.584929,0.548521,0.206527,6,0.067705
0.584929,0.548521,0.206527,7,0.075019
0.584929,0.548521,0.206527,8,0.057615
0.584929,0.548521,0.206527,9,0.066566
0.584929,0.548521,0.206527,10,0.091771
0.584929,0.548521,0.206527,11,0.096367
0.584929,0.548521,0.206527,12,0.105904
0.584929,0.548521,0.206527,13,0.100066
0.584929,0.548521,0.206527,14,0.096028
0.584929,0.548521,0.206527,15,0.099718
0.584929,0.548521,0.206527,16,0.095717
0.583266,0.548162,0.212346,1,0.106614
0.583266,0.548162,0.212346,2,0.097587
0.583266,0.548162,0.212346,3,0.097959
0.583266,0.548162,0.212346,4,0.090519
0.583266,0.548162,0.212346,5,0.113111
0.583266,0.548162,0.212346,6,0.077357
0.583266,0.548162,0.212346,7,0.085960
0.583266,0.548162,0.212346,8,0.058403
0.583266,0.548162,0.212346,9,0.082910
0.583266,0.548162,0.212346,10,0.079434
0.583266,0.548162,0.212346,11,0.119303
0.583266,0.548162,0.212346,12,0.100659
0.583266,0.548162,0.212346,13,0.092401
0.583266,0.548162,0.212346,14,0.106725
0.583266,0.548162,0.212346,15,0.099625
0.583266,0.548162,0.212346,16,0.113265
0.585236,0.548559,0.198902,1,0.099192
0.585236,0.548559,0.198902,2,0.106407
0.585236,0.548559,0.198902,3,0.104641
0.585236,0.548559,0.198902,4,0.106625
0.585236,0.548559,0.198902,5,0.093939
0.585236,0.548559,0.198902,6,0.069440
0.585236,0.548559,0.198902,7,0.060864
0.585236,0.548559,0.198902,8,0.075532
0.585236,0.548559,0.198902,9,0.078143
0.585236,0.548559,0.198902,10,0.071779
0.585236,0.548559,0.198902,11,0.105867
0.585236,0.548559,0.198902,12,0.093682
0.585236,0.548559,0.198902,13,0.099623
0.585236,0.548559,0.198902,14,0.091644
0.585236,0.548559,0.198902,15,0.100738
0.585236,0.548559,0.198902,16,0.106316
0.588532,0.549297,0.220110,1,0.109332
0.588532,0.549297,0.220110,2,0.098876
0.588532,0.549297,0.220110,3,0.104099
0.588532,0.549297,0.220110,4,0.084519
0.588532,0.549297,0.220110,5,0.108511
0.588532,0.549297,0.220110,6,0.081512
0.588532,0.549297,0.220110,7,0.088434
0.588532,0.549297,0.220110,8,0.057571
0.588532,0.549297,0.220110,9,0.064539
0.588532,0.549297,0.220110,10,0.078248
0.588532,0.549297,0.220110,11,0.115689
0.588532,0.549297,0.220110,12,0.103857
0.588532,0.549297,0.220110,13,0.104827
0.588532,0.549297,0.220110,14,0.113427
0.588532,0.549297,0.220110,15,0.115399
0.588532,0.549297,0.220110,16,0.104738
0.585161,0.548670,0.183901,1,0.112259
0.585161,0.548670,0.183901,2,0.103552
0.585161,0.548670,0.183901,3,0.105779
0.585161,0.548670,0.183901,4,0.087790
0.585161,0.548670,0.183901,5,0.110658
0.585161,0.548670,0.183901,6,0.084106
0.585161,0.548670,0.183901,7,0.054064
0.585161,0.548670,0.183901,8,0.065634
0.585161,0.548670,0.183901,9,0.067069
0.585161,0.548670,0.183901,10,0.082516
0.585161,0.548670,0.183901,11,0.100885
0.585161,0.548670,0.183901,12,0.101628
0.585161,0.548670,0.183901,13,0.097915
0.585161,0.548670,0.183901,14,0.102952
0.585161,0.548670,0.183901,15,0.105419
0.585161,0.548670,0.183901,16,0.099560
0.585245,0.548683,0.153519,1,0.085267
0.585245,0.548683,0.153519,2,0.106564
0.585245,0.548683,0.153519,3,0.104207
0.585245,0.548683,0.153519,4,0.104284
0.585245,0.548683,0.153519,5,0.093394
0.585245,0.548683,0.153519,6,0.093404
0.585245,0.548683,0.153519,7,0.074844
0.585245,0.548683,0.153519,8,0.089362
0.585245,0.548683,0.153519,9,0.066383
0.585245,0.548683,0.153519,10,0.049296
0.585245,0.548683,0.153519,11,0.109182
0.585245,0.548683,0.153519,12,0.096852
0.585245,0.548683,0.153519,13,0.109859
0.585245,0.548683,0.153519,14,0.109013
0.585245,0.548683,0.153519,15,0.090347
0.585245,0.548683,0.153519,16,0.102289
0.584579,0.548563,0.177578,1,0.117097
0.584579,0.548563,0.177578,2,0.107132
0.584579,0.548563,0.177578,3,0.109407
0.584579,0.548563,0.177578,4,0.118459
0.584579,0.548563,0.177578,5,0.093357
0.584579,0.548563,0.177578,6,0.077119
0.584579,0.548563,0.177578,7,0.073729
0.584579,0.548563,0.177578,8,0.071114
0.584579,0.548563,0.177578,9,0.089913
0.584579,0.548563,0.177578,10,0.095079
0.584579,0.548563,0.177578,11,0.088201
0.584579,0.548563,0.177578,12,0.084706
0.584579,0.548563,0.177578,13,0.108473
0.584579,0.548563,0.177578,14,0.112847
0.584579,0.548563,0.177578,15,0.080217
0.584579,0.548563,0.177578,16,0.102529
0.585084,0.548643,0.156948,1,0.116266
0.585084,0.548643,0.156948,2,0.089371
0.585084,0.548643,0.156948,3,0.098625
0.585084,0.548643,0.156948,4,0.087277
0.585084,0.548643,0.156948,5,0.110031
0.585084,0.548643,0.156948,6,0.090817
0.585084,0.548643,0.156948,7,0.075319
0.585084,0.548643,0.156948,8,0.057322
0.585084,0.548643,0.156948,9,0.063916
0.585084,0.548643,0.156948,10,0.088106
0.585084,0.548643,0.156948,11,0.099966
0.585084,0.548643,0.156948,12,0.101387
0.585084,0.548643,0.156948,13,0.093130
0.585084,0.548643,0.156948,14,0.099681
0.585084,0.548643,0.156948,15,0.099428
0.585084,0.548643,0.156948,16,0.085960
0.582672,0.548348,0.121589,1,0.099582
0.582672,0.548348,0.121589,2,0.086708
0.582672,0.548348,0.121589,3,0.097358
0.582672,0.548348,0.121589,4,0.091251
0.582672,0.548348,0.121589,5,0.094623
0.582672,0.548348,0.121589,6,0.073194
0.582672,0.548348,0.121589,7,0.083545
0.582672,0.548348,0.121589,8,0.056367
0.582672,0.548348,0.121589,9,0.050384
0.582672,0.548348,0.121589,10,0.103263
0.582672,0.548348,0.121589,11,0.102377
0.582672,0.548348,0.121589,12,0.105023
0.582672,0.548348,0.121589,13,0.100202
0.582672,0.548348,0.121589,14,0.104805
0.582672,0.548348,0.121589,15,0.094520
0.582672,0.548348,0.121589,16,0.113263
0.584040,0.548545,0.143085,1,0.090942
0.584040,0.548545,0.143085,2,0.108164
0.584040,0.548545,0.143085,3,0.106592
0.584040,0.548545,0.143085,4,0.120846
0.584040,0.548545,0.143085,5,0.097545
0.584040,0.548545,0.143085,6,0.095367
0.584040,0.548545,0.143085,7,0.049515
0.584040,0.548545,0.143085,8,0.071987
0.584040,0.548545,0.143085,9,0.059534
0.584040,0.548545,0.143085,10,0.071860
0.584040,0.548545,0.143085,11,0.092921
0.584040,0.548545,0.143085,12,0.112745
0.584040,0.548545,0.143085,13,0.104931
0.584040,0.548545,0.143085,14,0.106745
0.584040,0.548545,0.143085,15,0.103596
0.584040,0.548545,0.143085,16,0.112873
0.580567,0.548073,0.135081,1,0.110954
0.580567,0.548073,0.135081,2,0.092270
0.580567,0.548073,0.135081,3,0.094351
0.580567,0.548073,0.135081,4,0.101582
0.580567,0.548073,0.135081,5,0.110106
0.580567,0.548073,0.135081,6,0.068968
0.580567,0.548073,0.135081,7,0.083349
0.580567,0.548073,0.135081,8,0.082847
0.580567,0.548073,0.135081,9,0.079690
0.580567,0.548073,0.135081,10,0.076698
0.580567,0.548073,0.135081,11,0.106267
0.580567,0.548073,0.135081,12,0.108999
0.580567,0.548073,0.135081,13,0.127731
0.580567,0.548073,0.135081,14,0.097839
0.580567,0.548073,0.135081,15,0.080225
0.580567,0.548073,0.135081,16,0.092725
0.578094,0.547766,0.123531,1,0.105807
0.578094,0.547766,0.123531,2,0.083774
0.578094,0.547766,0.123531,3,0.084579
0.578094,0.547766,0.123531,4,0.116599
0.578094,0.547766,0.123531,5,0.109454
0.578094,0.547766,0.123531,6,0.087626
0.578094,0.547766,0.123531,7,0.094851
0.578094,0.547766,0.123531,8,0.058859
0.578094,0.547766,0.123531,9,0.090003
0.578094,0.547766,0.123531,10,0.111586
0.578094,0.547766,0.123531,11,0.100281
0.578094,0.547766,0.123531,12,0.106845
0.578094,0.547766,0.123531,13,0.113310
0.578094,0.547766,0.123531,14,0.097608
0.578094,0.547766,0.123531,15,0.105863
0.578094,0.547766,0.123531,16,0.096264
0.574431,0.547286,0.130268,1,0.101958
0.574431,0.547286,0.130268,2,0.103737
0.574431,0.547286,0.130268,3,0.095903
0.574431,0.547286,0.130268,4,0.106333
0.574431,0.547286,0.130268,5,0.109598
0.574431,0.547286,0.130268,6,0.100891
0.574431,0.547286,0.130268,7,0.084473
0.574431,0.547286,0.130268,8,0.085706
0.574431,0.547286,0.130268,9,0.079053
0.574431,0.547286,0.130268,10,0.094457
0.574431,0.547286,0.130268,11,0.113461
0.574431,0.547286,0.130268,12,0.105830
0.574431,0.547286,0.130268,13,0.105220
0.574431,0.547286,0.130268,14,0.093378
0.574431,0.547286,0.130268,15,0.106538
0.574431,0.547286,0.130268,16,0.107608
0.571866,0.546877,0.158148,1,0.099756
0.571866,0.546877,0.158148,2,0.098321
0.571866,0.546877,0.158148,3,0.107569
0.571866,0.546877,0.158148,4,0.098377
0.571866,0.546877,0.158148,5,0.096349
0.571866,0.546877,0.158148,6,0.092660
0.571866,0.546877,0.158148,7,0.085868
0.571866,0.546877,0.158148,8,0.078454
0.571866,0.546877,0.158148,9,0.083564
0.571866,0.546877,0.158148,10,0.111745
0.571866,0.546877,0.158148,11,0.093434
0.571866,0.546877,0.158148,12,0.112517
0.571866,0.546877,0.158148,13,0.107998
0.571866,0.546877,0.158148,14,0.098603
0.571866,0.546877,0.158148,15,0.094843
0.571866,0.546877,0.158148,16,0.105889
